,Period Code,Cycle ID,B_2,B_3,B_10,B_15,B_16,B_17,B_18,B_19,B_21,B_24,B_25,timestamp,Good/Bad
14074,95,222,-0.0028,0.0003,21.61,47.6,521.12,2388.07,8161.34,8.4396,395.0,38.8851690821256,23.275,05/07/2020 16:10,0
14075,95,223,0.0041,0.0003,21.61,47.6,521.38,2388.08,8162.64,8.4695,393.0,38.76,23.2584,05/07/2020 16:15,0
14076,95,224,-0.0017,0.0,21.61,47.36,521.75,2388.13,8163.54,8.4646,394.0,38.69,23.2738,05/07/2020 16:20,0
14077,95,226,-0.0033,-0.0001,21.61,47.61,520.79,2388.1,8158.08,8.4554,394.0,38.81,23.3485,05/07/2020 16:30,0
14078,95,227,-3.461538461538458e-05,-0.0001,21.61,47.52,521.44,2388.06,8158.27,8.4726,393.0,38.85,23.3497,05/07/2020 16:35,0
14079,95,228,-0.001,0.0001,21.61,47.56,521.51,2388.1,8169.51,8.4403,393.0,38.62,23.2262,05/07/2020 16:40,0
14080,95,230,-0.0016,0.0003,21.61,47.71,521.33,2388.04,8163.36,8.4618,393.0,38.77,23.1725,05/07/2020 16:50,0
14081,95,232,0.0,-0.0002,21.61,47.47,520.48,2388.11,8164.96,8.426416019417475,394.0,38.65,23.2602,05/07/2020 17:00,0
14082,95,233,0.0005,-0.0004,21.61,47.411899999999996,521.56,2388.1,8165.77,8.4943,392.0,38.71,23.2971,05/07/2020 17:05,0
14083,95,234,0.0015,-0.0001,21.61,47.57,520.77,2388.04,8162.47,8.4626,395.0,38.81,23.214,05/07/2020 17:10,0
14084,95,235,0.0004,0.0,21.61,47.61,521.25,2388.15,8161.97,8.4374,394.0,38.67,23.2588,05/07/2020 17:15,0
14085,95,236,-0.0008,0.0004,21.61,47.7,521.31,2388.08,8169.56,8.4865,395.0,38.7,23.204,05/07/2020 17:20,0
14086,95,237,-0.0021,-0.0002,21.61,47.73,520.96,2388.13,8163.19,8.4452,393.0,38.69,23.2732,05/07/2020 17:25,0
14087,95,238,-0.0033,0.0005,21.61,47.87,520.87,2388.11,8167.99,8.4479,391.0,38.6,23.3056,05/07/2020 17:30,0
14088,95,239,-0.0033,0.0,21.61,47.88,521.09,2388.09,8169.4,8.4521,394.0,38.8851690821256,23.1602,05/07/2020 17:35,0
14089,95,240,0.0005,0.0003,21.61,47.71,521.23,2388.07,8167.43,8.4917,393.0,38.61,23.2902,05/07/2020 17:40,0
14090,95,241,0.0019,-0.0003,21.61,47.73,520.99,2388.14,8171.33,8.485,395.0,38.76,23.306,05/07/2020 17:46,0
14091,95,242,0.0001,-0.0001,21.61,47.71,521.39,2388.03,8170.38,8.4742,395.0,38.63,23.14,05/07/2020 17:50,0
14092,95,243,0.003,-0.0005,21.61,47.67,521.22,2388.14,8167.93,8.4672,394.0,38.54,23.1678,05/07/2020 17:55,0
14093,95,244,-0.0014,-0.0003,21.61,47.68,520.85,2388.12,8163.49,8.4792,397.0,38.73,23.1629,05/07/2020 18:00,0
14094,95,245,0.0046,0.0004,21.61,47.72,520.66,2388.15,8162.63,8.4425,395.0,38.51,23.1956,05/07/2020 18:05,0
14095,95,247,-0.0012,-0.0004,21.609450000000002,47.72,520.97,2388.05,8170.87,8.4449,395.0,38.59,23.153,05/07/2020 18:15,0
14096,95,249,-0.002,-0.0003,21.61,47.92,520.7,2388.1,8174.83,8.4523,394.0,38.84,23.1392,05/07/2020 18:25,0
14097,95,251,-0.005,0.0004,21.61,47.411899999999996,521.33,2388.09,8171.58,8.471,396.0,38.74,23.255,05/07/2020 18:35,0
14098,95,252,0.0019,0.0,21.61,47.72,520.94,2388.13,8170.6,8.4655,394.0,38.81,23.2585,05/07/2020 18:40,0
14099,95,253,-0.0005,0.0,21.61,47.76,520.39,2388.11,8173.2,8.4801,395.0,38.87,23.1829,05/07/2020 18:45,1
14100,95,255,-0.003,0.0001,21.61,47.71,520.69,2388.15,8167.08,8.4587,395.0,38.59,23.2747,05/07/2020 18:55,1
14101,95,256,-0.001,0.0002,21.61,47.83,521.08,2388.14,8170.38,8.494,395.0,38.71,23.1661,05/07/2020 19:00,1
14102,95,259,-0.0001,0.0005,21.61,47.66,520.58,2388.13,8170.71,8.426416019417475,393.0,38.54,23.2435,05/07/2020 19:15,1
14103,95,261,0.0027,-0.0003,21.61,47.69,520.62,2388.17,8176.45,8.4854,394.0,38.56,23.0962,05/07/2020 19:25,1
14104,95,262,0.0018,-0.0002,21.61,47.91,520.1,2388.13,8170.82,8.4885,392.5980861244019,38.53,23.284,05/07/2020 19:30,1
14105,95,263,0.002,-0.0004,21.61,48.05,520.3,2388.13,8176.27,8.4758,395.0,38.8851690821256,23.2573,05/07/2020 19:35,1
14106,95,265,-0.0009,0.0,21.609450000000002,48.09,521.7939705882353,2388.16,8172.24,8.4915,396.0,38.56,23.176,05/07/2020 19:45,1
14107,95,266,-0.0026,-0.0003,21.61,47.97,520.48,2388.15,8175.16,8.4722,396.0,38.73,23.138,05/07/2020 19:50,1
14108,95,268,0.0021,-0.0003,21.61,47.92,520.45,2388.14,8177.93,8.5002,396.0,38.59,23.1617,05/07/2020 20:00,1
14109,95,269,-0.0035,0.0004,21.61,48.05,520.38,2388.16,8178.59,8.4875,396.0,38.57,23.1263,05/07/2020 20:05,1
14110,95,271,0.0,3.864734299516909e-06,21.61,48.07,519.8,2388.14,8176.11,8.5333,396.0,38.62,23.091,05/07/2020 20:15,1
14111,95,272,-0.0001,-0.0003,21.61,47.99,520.49,2388.2,8184.15,8.5264,395.0,38.58,23.1766,05/07/2020 20:20,1
14112,95,273,0.0039,0.0005,21.61,48.08,520.03,2388.18,8181.4,8.4998,397.0,38.6,23.1296,05/07/2020 20:25,1
14113,95,274,-0.0025,-0.0004,21.61,47.92,520.35,2388.11,8186.32,8.5064,396.0,38.48,23.1083,05/07/2020 20:30,1
14114,95,275,0.0031,0.0003,21.61,48.13,521.7939705882353,2388.19,8175.55,8.509,395.0,38.37,23.1235,05/07/2020 20:35,1
14115,95,276,0.0013,0.0,21.61,48.17,519.5,2388.16,8188.61,8.4701,397.0,38.41,23.2082,05/07/2020 20:40,1
14116,95,277,-0.0004,-0.0002,21.61,48.01,520.27,2388.15,8182.8,8.4956,395.0,38.55,23.1698,05/07/2020 20:45,1
14117,95,278,-0.0022,-0.0004,21.61,48.16,519.97,2388.18,8181.55,8.426416019417475,395.0,38.37,23.0713,05/07/2020 20:50,1
14118,95,279,-0.0008,0.0,21.61,48.05,520.1,2388.19,8157.602115384615,8.518,395.0,38.46,23.1727,05/07/2020 20:55,1
14119,95,280,-0.0011,-0.0004,21.61,48.17,520.27,2388.23,8189.1,8.5225,396.0,38.44,23.1157,05/07/2020 21:00,1
14120,95,281,0.0026,0.0001,21.61,48.15,519.91,2388.21,8187.88,8.5007,395.0,38.65,23.1434,05/07/2020 21:05,1
14121,95,282,-0.0007,-0.0004,21.61,48.34,520.54,2388.16,8191.18,8.5332,395.0,38.45,23.0771,05/07/2020 21:10,1
14122,95,283,0.0019,0.0003,21.61,47.411899999999996,519.27,2388.2,8183.58,8.5648,396.0,38.37,23.1041,05/07/2020 21:15,1
14126,96,5,0.0026,-0.0003,21.61,47.22,521.92,2388.08,8135.34,8.3952,393.0,39.0,23.4582,05/07/2020 21:40,0
14127,96,6,-3.7117903930131e-05,0.0002,21.61,47.27,522.17,2388.06,8134.99,8.4305,390.0,38.96,23.419,05/07/2020 21:45,0
14128,96,9,-0.0038,2.334801762114537e-05,21.61,47.17,521.72,2388.06,8131.8,8.4291,392.0,38.98,23.3796,05/07/2020 22:00,0
14129,96,10,0.0042,0.0001,21.609955555555555,47.24,522.29,2388.04,8134.63,8.398,392.0,38.86,23.5344,05/07/2020 22:05,0
14130,96,11,-0.0005,-0.0001,21.61,47.37,522.0,2388.06,8136.62,8.4534,393.0,38.92,23.4007,05/07/2020 22:10,0
14131,96,13,-0.0015,-0.0001,21.61,47.34,522.43,2388.04,8142.12,8.4001,392.0,38.93,23.295,05/07/2020 22:20,0
14132,96,14,0.0004,0.0005,21.61,47.31,521.95,2388.09,8130.26,8.3756,391.0,38.86,23.3464,05/07/2020 22:25,0
14133,96,15,0.0037,-0.0002,21.61,47.36,522.53,2388.07,8134.66,8.3882,392.0,39.03,23.4392,05/07/2020 22:30,0
14134,96,17,-0.0008,0.0003,21.61,47.22,522.32,2388.1,8132.74,8.437,391.0,39.0,23.3382,05/07/2020 22:40,0
14135,96,18,0.0032,2.334801762114537e-05,21.61,47.42,521.99,2388.04,8128.37,8.4481,393.0,39.05,23.3905,05/07/2020 22:45,0
14136,96,19,-0.0028,-0.0002,21.61,47.36,521.84,2388.02,8131.4,8.3837,392.0,39.15,23.4007,05/07/2020 22:50,0
14137,96,20,-0.0005,-0.0005,21.61,47.38,521.54,2388.05,8139.71,8.4191,392.0,38.93,23.3624,05/07/2020 22:55,0
14138,96,22,-0.0022,0.0002,21.61,47.43,521.93,2388.02,8133.02,8.3961,392.0,38.77,23.3102,05/07/2020 23:05,0
14139,96,23,0.0002,0.0,21.61,47.19,521.77,2388.07,8132.09,8.4178,392.0,38.86,23.4381,05/07/2020 23:10,0
14140,96,24,-0.0011,0.0003,21.61,47.29,522.47,2388.01,8132.63,8.4012,392.0,39.05,23.3216,05/07/2020 23:15,0
14141,96,27,-0.0021,0.0001,21.61,47.35,522.08,2388.1,8133.95,8.4186,393.0,39.06,23.485,05/07/2020 23:30,0
14142,96,29,-0.0036,-0.0003,21.61,47.37,521.52,2388.05,8131.19,8.4268,392.0,39.03,23.3051,05/07/2020 23:40,0
14143,96,30,-0.0007,0.0,21.609955555555555,47.23,522.06,2388.06,8136.67,8.438428260869566,391.0,39.09,23.2911,05/07/2020 23:45,0
14144,96,31,0.0004,0.0005,21.61,47.2,521.47,2388.06,8132.42,8.4078,393.0,38.93,23.4791,05/07/2020 23:50,0
14145,96,32,-0.0045,-0.0004,21.61,47.35,522.26,2388.09,8132.54,8.3985,392.0,38.97,23.3493,05/07/2020 23:55,0
14146,96,34,-0.0002,0.0002,21.61,47.29,520.82,2388.04,8137.7,8.401,391.0,39.05,23.3203,05/08/2020 00:05,0
14147,96,35,0.0027,0.0001,21.61,47.14,522.26,2388.02,8128.4,8.4146,392.0,38.87,23.3176,05/08/2020 00:10,0
14148,96,36,-0.0008,0.0002,21.61,47.21,521.98,2388.04,8130.7,8.4123,392.0,38.95,23.4124,05/08/2020 00:15,0
14149,96,37,-0.0007,-0.0001,21.61,47.46,522.39,2388.06,8131.37,8.4248,392.0,39.1,23.3888,05/08/2020 00:20,0
14150,96,38,0.0009,-0.0003,21.61,47.47,522.2,2388.06,8135.73,8.4128,392.0,38.84,23.3303,05/08/2020 00:25,0
14151,96,39,-0.003,0.0001,21.61,47.33,521.74,2388.05,8132.04,8.4071,392.0,39.08,23.3403,05/08/2020 00:30,0
14152,96,40,0.0,0.0003,21.61,47.35,522.21,2388.07,8134.86,8.3951,393.0,38.92,23.4348,05/08/2020 00:35,0
14153,96,41,-0.0009,-0.0005,21.61,47.27,522.62,2388.0993073593077,8132.76,8.4056,391.0,38.92,23.4974,05/08/2020 00:40,0
14154,96,42,-0.0009,-0.0004,21.61,47.4,522.06,2388.09,8132.81,8.4327,392.0,38.91,23.4001,05/08/2020 00:45,0
14155,96,43,0.0024,0.0005,21.61,47.57,522.18,2388.04,8135.88,8.4486,393.0,38.8,23.2853,05/08/2020 00:50,0
14156,96,44,0.0002,0.0003,21.61,47.3,521.9,2388.07,8134.45,8.4157,392.0,38.93,23.2927,05/08/2020 00:55,0
14157,96,46,0.0014,-0.0003,21.61,47.34,521.87,2388.05,8129.82,8.3732,392.0,38.76,23.3517,05/08/2020 01:05,0
14158,96,51,-0.0002,0.0001,21.61,47.31,522.06,2388.08,8134.97,8.4432,393.0,39.17,23.3341,05/08/2020 01:30,0
14159,96,52,-0.0014,0.0003,21.61,47.23,521.98,2388.08,8130.01,8.4189,393.0,39.1,23.4054,05/08/2020 01:35,0
14160,96,53,0.0007,0.0002,21.61,47.38,521.19,2388.03,8136.72,8.4226,391.0,38.93,23.4147,05/08/2020 01:40,0
14161,96,54,0.0027,0.0001,21.61,47.41,522.68,2388.04,8132.73,8.4213,392.0,38.93,23.3654,05/08/2020 01:45,0
14162,96,55,0.0015,0.0005,21.61,47.51,521.91,2388.07,8134.2,8.4038,391.0,39.08,23.3846,05/08/2020 01:50,0
14163,96,58,0.0019,-0.0004,21.61,47.52,522.14,2388.07,8128.77,8.4633,392.0,39.03,23.2925,05/08/2020 02:05,0
14164,96,59,-0.0012,0.0005,21.61,47.33,521.8,2388.06,8131.46,8.4128,392.0,38.93,23.3685,05/08/2020 02:10,0
14165,96,60,-0.0009,0.0,21.61,47.38,521.77,2388.05,8130.79,8.428,392.0,38.99,23.4389,05/08/2020 02:15,0
14166,96,63,0.0016,-0.0001,21.61,47.23,521.98,2388.05,8126.15,8.4249,392.0,38.83,23.3595,05/08/2020 02:30,0
14167,96,64,0.0001,0.0002,21.61,47.22,522.37,2388.05,8130.12,8.4239,392.0,38.97,23.3756,05/08/2020 02:35,0
14168,96,65,0.0009,-0.0001,21.61,47.38,521.73,2388.05,8135.24,8.4013,390.0,39.13,23.3997,05/08/2020 02:40,0
14169,96,66,0.0,-0.0005,21.61,47.24,522.06,2387.97,8127.62,8.3938,393.0,39.08,23.3604,05/08/2020 02:45,0
14170,96,67,0.004,0.0,21.61,47.21,521.97,2388.03,8137.1,8.4235,393.11842105263156,38.75,23.3228,05/08/2020 02:50,0
14171,96,70,-0.0033,-0.0005,21.61,47.34,521.9,2388.04,8132.83,8.4276,393.0,39.07,23.3014,05/08/2020 03:05,0
14172,96,71,0.0001,-0.0001,21.61,47.34,522.21,2388.1,8133.09,8.412,390.0,38.89,23.3862,05/08/2020 03:10,0
14173,96,72,-0.0006,-0.0001,21.61,47.27,521.64,2388.03,8129.64,8.4037,391.0,38.86,23.3804,05/08/2020 03:15,0
14174,96,73,-0.0005,0.0004,21.61,47.32,522.23,2388.1,8130.69,8.4065,395.0,38.96,23.4397,05/08/2020 03:20,0
14175,96,74,0.0007,-0.0001,21.61,47.28,521.87,2388.04,8133.55,8.389,392.0,38.88,23.4704,05/08/2020 03:25,0
14176,96,75,-0.0039,0.0,21.61,47.4,522.19,2388.07,8132.84,8.3891,392.0,38.98,23.4267,05/08/2020 03:30,0
14177,96,76,-0.0034,0.0002,21.61,47.22,522.19,2388.13,8135.28,8.4266,392.0,38.88,23.3764,05/08/2020 03:35,0
14178,96,77,0.0002,-0.0002,21.61,47.34,521.69,2388.04,8128.16,8.428,393.11842105263156,38.9,23.3045,05/08/2020 03:40,0
14179,96,78,0.0006,-0.0004,21.61,47.31,522.08,2388.03,8136.48,8.4248,392.0,38.82,23.3668,05/08/2020 03:45,0
14180,96,79,-0.0007,-0.0003,21.61,47.33,521.7,2388.08,8137.91,8.3951,392.0,39.04,23.2809,05/08/2020 03:50,0
14181,96,81,-0.0031,-0.0003,21.61,47.15,521.74,2388.1,8136.29,8.4133,394.0,38.92,23.2151,05/08/2020 04:00,0
14182,96,82,-0.0009,-0.0003,21.61,47.35,521.64,2388.03,8130.52,8.411,394.0,39.09,23.3709,05/08/2020 04:05,0
14183,96,83,-0.002,-0.0001,21.61,47.32,521.91,2388.04,8135.29,8.3994,392.0,39.04,23.421,05/08/2020 04:10,0
14184,96,84,-0.0008,-0.0004,21.61,47.1,521.89,2388.07,8138.89,8.4314,391.0,39.11,23.3857,05/08/2020 04:15,0
14185,96,85,0.0009,-0.0003,21.61,47.29,522.29,2388.02,8136.04,8.4265,393.0,38.79,23.3899,05/08/2020 04:20,0
14186,96,89,-0.0004,0.0004,21.61,47.26,521.68,2388.04,8141.81,8.3846,393.0,38.89,23.4517,05/08/2020 04:40,0
14187,96,91,-0.0018,0.0001,21.61,47.27,521.65,2388.07,8139.3,8.4072,392.0,38.95,23.4174,05/08/2020 04:50,0
14188,96,92,0.0042,0.0001,21.61,47.25,522.04,2388.11,8134.57,8.4179,391.0,38.98,23.4433,05/08/2020 04:55,0
14189,96,94,-0.0039,-0.0004,21.61,47.35,522.17,2388.0,8142.03,8.4274,394.0,39.08,23.4479,05/08/2020 05:05,0
14190,96,95,0.0031,0.0005,21.61,47.28,522.02,2388.07,8129.61,8.3867,394.0,39.13,23.4309,05/08/2020 05:10,0
14191,96,96,-0.0013,0.0001,21.61,47.51435344827586,522.29,2388.01,8135.76,8.4271,392.0,38.83,23.3584,05/08/2020 05:15,0
14192,96,97,0.0,-0.0004,21.61,47.27,521.94,2388.07,8134.43,8.4208,394.0,39.01,23.3831,05/08/2020 05:20,0
14193,96,98,0.0,-0.0002,21.61,47.19,521.88,2388.04,8136.64,8.4073,393.0,39.02,23.3239,05/08/2020 05:25,0
14194,96,99,0.0012,-0.0004,21.609955555555555,47.21,521.92,2388.05,8130.47,8.4156,392.0,39.12,23.2593,05/08/2020 05:30,0
14195,96,101,0.0012,0.0003,21.61,47.5,521.84,2388.04,8138.31,8.4099,391.0,38.93,23.4168,05/08/2020 05:40,0
14196,96,102,0.0021,0.0003,21.61,47.29,521.93,2388.03,8134.64,8.4233,392.0,38.87,23.374,05/08/2020 05:45,0
14197,96,103,0.0006,0.0,21.61,47.27,521.91,2388.07,8135.97,8.4246,394.0,38.91,23.4543,05/08/2020 05:50,0
14198,96,104,-0.0009,0.0002,21.61,47.34,521.42,2388.1,8142.32,8.4063,394.0,38.77,23.4865,05/08/2020 05:55,0
14199,96,105,0.0042,0.0003,21.61,47.35,522.23,2388.1,8133.67,8.3845,392.0,38.89,23.3565,05/08/2020 06:00,0
14200,96,106,-0.0012,-0.0002,21.61,47.43,521.96,2388.02,8134.67,8.438428260869566,392.0,38.78,23.381,05/08/2020 06:05,0
14201,96,109,-0.0012,0.0001,21.61,47.1,522.15,2388.04,8131.47,8.4175,393.0,38.85,23.35,05/08/2020 06:20,0
14202,96,112,0.0012,-0.0004,21.61,47.41,522.41,2388.03,8132.35,8.4145,392.0,38.99,23.381,05/08/2020 06:35,0
14203,96,113,0.0015,-0.0004,21.61,47.31,521.27,2388.09,8133.91,8.41,392.0,38.83,23.3935,05/08/2020 06:40,0
14204,96,115,0.0005,0.0002,21.61,47.52,522.13,2388.0993073593077,8132.38,8.4463,392.0,38.96,23.2928,05/08/2020 06:50,0
14205,96,116,0.0002,0.0003,21.61,47.42,522.05,2388.15,8133.56,8.4308,394.0,38.96,23.476,05/08/2020 06:55,0
14206,96,117,-0.0026,-0.0001,21.61,47.19,521.49,2388.11,8136.07,8.3802,393.0,38.89,23.3787,05/08/2020 07:00,0
14207,96,118,0.0027,0.0,21.61,47.37,521.75,2388.07,8136.19,8.3988,393.0,38.96,23.3399,05/08/2020 07:05,0
14208,96,119,0.0002,-0.0001,21.61,47.56,522.11,2388.08,8135.82,8.4184,392.0,38.89,23.3445,05/08/2020 07:10,0
14209,96,120,-0.0026,0.0003,21.61,47.35,521.9,2388.09,8135.52,8.4136,393.0,39.08,23.3331,05/08/2020 07:15,0
14210,96,122,-0.0025,0.0001,21.61,47.53,521.66,2388.08,8136.5,8.465,394.0,38.94,23.3937,05/08/2020 07:25,0
14211,96,123,0.0013,-0.0004,21.61,47.19,521.99,2388.04,8130.36,8.4264,392.0,38.78,23.457,05/08/2020 07:30,0
14212,96,124,-0.0002,0.0005,21.61,47.18,522.15,2388.08,8137.66,8.3967,392.0,39.0,23.3735,05/08/2020 07:35,0
14213,96,125,-0.0006,-0.0003,21.61,47.37,522.18,2388.04,8139.45,8.3956,393.11842105263156,38.89,23.3881,05/08/2020 07:41,0
14214,96,126,-0.0012,0.0002,21.61,47.26,521.7,2388.09,8131.43,8.4227,392.0,38.87,23.2889,05/08/2020 07:45,0
14215,96,128,-0.0031,-0.0002,21.61,47.37,521.89,2388.06,8139.31,8.4033,392.0,38.92,23.2672,05/08/2020 07:55,0
14216,96,129,0.0006,0.0001,21.61,47.38,521.8,2388.03,8131.8,8.3721,392.0,39.18,23.3271,05/08/2020 08:00,0
14217,96,130,0.0009,2.334801762114537e-05,21.61,47.33,521.56,2388.09,8132.27,8.4005,393.0,38.97,23.4149,05/08/2020 08:05,0
14218,96,132,-0.0026,0.0004,21.61,47.26,521.57,2388.09,8135.1,8.4102,392.0,38.89,23.4088,05/08/2020 08:15,0
14219,96,133,0.0017,-0.0004,21.61,47.39,521.95,2388.12,8134.17,8.3972,392.0,38.76,23.3097,05/08/2020 08:20,0
14220,96,134,0.0,0.0002,21.61,47.21,522.47,2388.02,8136.71,8.4445,393.0,39.08,23.4067,05/08/2020 08:25,0
14221,96,135,-0.0027,-0.0002,21.61,47.51,521.28,2388.04,8129.39,8.3704,391.0,38.82,23.4213,05/08/2020 08:30,0
14222,96,136,-0.0018,-0.0002,21.61,47.41,522.05,2388.08,8133.9,8.3893,392.0,38.94,23.302,05/08/2020 08:35,0
14223,96,137,0.001,0.0003,21.61,47.28,522.04,2388.01,8132.43,8.4793,394.0,38.97,23.3395,05/08/2020 08:40,0
14224,96,138,-0.0001,0.0001,21.61,47.4,521.79,2388.07,8127.34,8.4099,393.0,39.0,23.3927,05/08/2020 08:45,0
14225,96,140,-0.0001,0.0003,21.61,47.48,521.92,2388.03,8130.8,8.4396,393.0,38.74,23.4065,05/08/2020 08:55,0
14226,96,144,0.0008,-0.0003,21.61,47.41,521.82,2388.08,8131.72,8.4331,394.0,38.97,23.2896,05/08/2020 09:15,0
14227,96,145,-0.0009,0.0001,21.61,47.39,521.38,2388.03,8137.24,8.4319,393.0,38.79,23.3414,05/08/2020 09:20,0
14228,96,148,-0.003,-0.0002,21.61,47.53,522.14,2388.1,8129.03,8.41,393.0,38.78,23.3077,05/08/2020 09:35,0
14229,96,149,0.003,0.0,21.61,47.52,522.58,2388.07,8129.58,8.394,395.0,39.01,23.2268,05/08/2020 09:40,0
14230,96,151,-0.0013,-0.0001,21.61,47.27,521.89,2388.07,8138.44,8.4371,391.0,38.83,23.300606493506493,05/08/2020 09:50,0
14231,96,152,-0.0025,0.0,21.61,47.36,521.47,2388.09,8136.27,8.4151,392.0,38.98,23.2782,05/08/2020 09:55,0
14232,96,155,0.0002,0.0001,21.61,47.3,521.75,2388.07,8130.94,8.4006,393.0,38.87,23.3241,05/08/2020 10:10,0
14233,96,156,0.0009,0.0003,21.609955555555555,47.37,521.87,2388.11,8140.41,8.4164,392.0,38.98,23.3675,05/08/2020 10:15,0
14234,96,157,0.0015,-0.0001,21.61,47.54,521.66,2388.1,8138.87,8.4364,391.0,38.97,23.3997,05/08/2020 10:20,0
14235,96,158,-0.0004,0.0001,21.61,47.32,521.6,2388.13,8136.360818965517,8.4082,392.0,38.84,23.3237,05/08/2020 10:25,0
14236,96,160,-0.0011,-0.0005,21.609955555555555,47.21,521.74,2388.05,8143.34,8.4119,392.0,38.93,23.3257,05/08/2020 10:35,0
14237,96,161,-0.0011,0.0002,21.61,47.32,521.69,2388.08,8129.8,8.3556,393.0,38.98,23.3516,05/08/2020 10:40,0
14238,96,162,0.0006,-0.0001,21.61,47.29,521.53,2388.04,8136.87,8.438428260869566,392.0,38.96,23.4465,05/08/2020 10:45,0
14239,96,163,-0.0013,0.0003,21.61,47.38,521.45,2388.07,8134.23,8.449,393.0,38.9,23.2669,05/08/2020 10:50,0
14240,96,165,0.0011,0.0002,21.61,47.3,521.85,2388.01,8141.23,8.4299,394.0,38.97,23.3277,05/08/2020 11:00,0
14241,96,167,-0.0038,0.0003,21.61,47.31,521.58,2388.1,8133.79,8.4451,391.0,38.76,23.1533,05/08/2020 11:10,0
14242,96,168,0.0007,0.0003,21.61,47.45,522.24,2388.09,8133.49,8.4582,394.0,39.09,23.2941,05/08/2020 11:15,0
14243,96,169,0.0014,0.0003,21.61,47.4,520.99,2388.01,8131.75,8.4197,392.0,38.84,23.3188,05/08/2020 11:20,0
14244,96,170,-0.0006,0.0002,21.61,47.39,521.76,2388.02,8131.96,8.4016,393.0,39.04,23.3343,05/08/2020 11:25,0
14245,96,173,-3.7117903930131e-05,0.0,21.61,47.29,521.74,2388.04,8136.6,8.4179,393.0,38.97,23.417,05/08/2020 11:40,0
14246,96,174,-0.0045,-0.0002,21.61,47.46,521.88,2388.09,8133.41,8.4033,393.0,38.89,23.3065,05/08/2020 11:45,0
14247,96,175,0.0004,0.0,21.61,47.52,521.62,2388.05,8139.13,8.4044,393.0,38.94,23.3393,05/08/2020 11:50,0
14248,96,178,-0.0004,-0.0004,21.61,47.46,521.7,2388.06,8136.69,8.4116,393.0,38.81,23.2271,05/08/2020 12:05,0
14249,96,179,0.0038,-0.0005,21.61,47.39,521.43,2388.08,8134.49,8.4141,392.0,38.91,23.4029,05/08/2020 12:10,0
14250,96,181,0.0,-0.0002,21.61,47.42,522.2,2388.11,8137.77,8.4497,392.0,38.93,23.2964,05/08/2020 12:20,0
14251,96,182,0.0013,0.0005,21.6,47.48,521.53,2388.06,8137.52,8.4516,394.0,38.82,23.2967,05/08/2020 12:25,0
14252,96,185,-0.0017,0.0003,21.61,47.32,521.91,2388.11,8137.5,8.4484,394.0,38.79,23.3886,05/08/2020 12:40,0
14253,96,186,-0.0001,-0.0002,21.609955555555555,47.67,521.48,2388.07,8139.49,8.4146,394.0,38.95,23.2501,05/08/2020 12:45,0
14254,96,187,-0.0007,-0.0004,21.61,47.41,521.24,2388.06,8142.78,8.4396,392.0,38.78,23.3342,05/08/2020 12:50,0
14255,96,188,0.0018,0.0005,21.61,47.55,521.73,2388.08,8131.89,8.4642,394.0,38.95,23.3557,05/08/2020 12:55,0
14256,96,189,0.003,0.0005,21.61,47.52,521.26,2388.03,8139.49,8.4102,392.0,38.84,23.3311,05/08/2020 13:00,0
14257,96,190,-0.0017,-0.0001,21.61,47.59,521.46,2388.09,8132.31,8.3889,393.0,38.77,23.2473,05/08/2020 13:05,0
14258,96,191,0.0048,0.0003,21.609955555555555,47.46,521.76,2388.1,8138.96,8.4418,394.0,38.9,23.2422,05/08/2020 13:10,0
14259,96,192,-0.0017,0.0003,21.61,47.32,521.32,2388.05,8135.91,8.4307,394.0,38.93,23.2574,05/08/2020 13:15,0
14260,96,194,-0.0013,-0.0005,21.61,47.67,521.66,2388.07,8139.36,8.4541,393.0,38.75,23.2109,05/08/2020 13:25,0
14261,96,195,-0.0035,0.0004,21.61,47.44,521.35,2388.11,8137.3,8.4058,392.0,38.83,23.3818,05/08/2020 13:30,0
14262,96,197,-0.0003,0.0,21.61,47.36,522.06,2388.08,8133.64,8.4165,394.0,38.83,23.3274,05/08/2020 13:40,0
14263,96,199,0.0018,0.0004,21.61,47.61,521.74,2388.07,8140.5,8.4497,393.0,38.8,23.2648,05/08/2020 13:50,0
14264,96,200,0.0001,0.0,21.61,47.45,522.18,2388.08,8134.24,8.4277,393.0,38.92,23.2778,05/08/2020 13:55,0
14265,96,202,-0.002,0.0003,21.61,47.4,521.89,2388.09,8139.39,8.4305,394.0,38.85,23.4283,05/08/2020 14:05,0
14266,96,203,0.0013,-0.0003,21.61,47.63,520.91,2388.07,8136.49,8.4474,393.0,38.73,23.3369,05/08/2020 14:10,0
14267,96,204,0.0011,0.0001,21.61,47.48,522.02,2388.09,8134.3,8.4893,393.0,38.82,23.2849,05/08/2020 14:15,0
14268,96,205,0.0005,0.0002,21.61,47.41,521.5,2388.16,8135.51,8.4346,393.0,38.76,23.2738,05/08/2020 14:20,0
14269,96,208,0.0011,-0.0002,21.61,47.57,521.41,2388.05,8140.63,8.4527,393.0,38.99,23.379,05/08/2020 14:35,0
14270,96,209,0.0045,-0.0003,21.61,47.49,521.73,2388.05,8133.57,8.4306,391.0,38.88,23.3356,05/08/2020 14:40,0
14271,96,210,-0.0042,-0.0003,21.61,47.27,521.12,2388.1,8132.29,8.4417,393.0,38.81,23.2124,05/08/2020 14:45,0
